link_behav,MPR(0),MPR(1),Car(0),Car(1),dist_distr,volume,num_seed,VehsDC(1),SpeedDC(1),AccelerationDC(1),QueueDelayDC(1),VehsDC(2),SpeedDC(2),AccelerationDC(2),QueueDelayDC(2),VehsDelay(1),VehDelayDelay(1)
7 : AV-WZ,0,0.01,0.9,0.1,2,1500,47,71.8,31.20533597799505,-1.9811392490650932,0.2433029297954668,1285.0,37.577647810092415,1.8282298243728508,6.374861118062884,1356.4,56.91709518295257
7 : AV-WZ,0,0.01,0.9,0.1,2,1800,47,101.2,29.840017019107165,-2.1864362055256312,72.4134298377811,1296.4,33.79382951938377,1.862516062117003,115.4590728668766,1397.6,266.48013481974596
7 : AV-WZ,0,0.01,0.9,0.1,2,2000,47,96.4,30.299165037572617,-2.2097517486749743,109.25353884052303,1293.0,34.23521091738204,1.9069314274164735,155.33421575826202,1390.4,323.69481698939194
7 : AV-WZ,0,0.01,0.9,0.1,3,600,47,3.8,36.56538790099576,0.17850871286326858,0.0,550.0,49.51885039467553,0.2034815022506648,0.0,554.0,1.0542793191588145
7 : AV-WZ,0,0.01,0.9,0.1,3,800,47,3.2,34.51451954029702,-1.4726581522394941,0.0,731.6,49.07625572022526,0.34543360662916206,0.0,734.8,1.8293203850068422
7 : AV-WZ,0,0.01,0.9,0.1,3,1000,47,3.4,36.35229377033393,0.10375928116996302,0.0,915.0,48.39388268432963,0.5672983154238924,0.0,917.6,3.4592558711730903
7 : AV-WZ,0,0.01,0.9,0.1,3,1200,47,5.6,36.2509588957589,-2.674542705327931,0.0,1105.2,47.19500576514751,0.9669266877045122,0.0,1110.6,8.633686555890554
7 : AV-WZ,0,0.01,0.9,0.1,3,1500,47,48.4,32.572676820847285,-2.1201123762119223,1.1359076594693243,1297.0,40.06248231601793,1.6376330583750422,10.513799668143708,1345.0,70.39772221652234
7 : AV-WZ,0,0.01,0.9,0.1,3,1800,47,75.2,30.94483517652673,-2.1021593438219472,73.45413296438987,1300.8,36.99152601972055,1.8336995769371156,118.70758219350996,1376.6,273.5088848805485
7 : AV-WZ,0,0.01,0.9,0.1,3,2000,47,90.0,30.508613593383398,-2.343035073885964,83.82628342630001,1305.4,35.57684816446149,1.7100364236473626,131.96316231048746,1395.2,299.03189694217286
7 : AV-WZ,0,0.01,0.9,0.1,4,600,47,2.8,36.662527986738304,-0.9996806673750462,0.0,551.0,49.624476109125695,0.1739079355703945,0.0,554.0,1.111494769487685
7 : AV-WZ,0,0.01,0.9,0.1,4,800,47,2.2,35.48244369830818,-0.9821289622410803,0.0,732.8,49.26993414959881,0.323800538740328,0.0,735.0,1.9978040900088299
7 : AV-WZ,0,0.01,0.9,0.1,4,1000,47,3.6,37.15460908324842,1.0158641624396094,0.0,914.4,48.723464367700046,0.5099768885054683,0.0,917.6,3.8168226638010743
7 : AV-WZ,0,0.01,0.9,0.1,4,1200,47,2.0,35.53998325819724,-2.491158451139382,0.0,1107.2,47.54925554068793,0.8025353416591697,0.0,1108.4,10.096875700662315
7 : AV-WZ,0,0.01,0.9,0.1,4,1500,47,47.6,32.05842177732246,-2.50453652401429,0.44216793004221194,1291.2,40.07987074557419,1.679875664577672,10.735145407449055,1338.6,80.68472710049511
7 : AV-WZ,0,0.01,0.9,0.1,4,1800,47,62.4,31.65860531131566,-2.082913431490861,52.726784206894386,1300.4,38.07098296231728,1.796793930858453,99.71102356763646,1362.4,257.6727173354046
7 : AV-WZ,0,0.01,0.9,0.1,4,2000,47,60.4,31.75693074781312,-2.2143954016596723,65.60828606819273,1309.4,38.34450566719621,1.7585374121956185,117.22780884318267,1369.2,284.4976024462045
7 : AV-WZ,0,0.01,0.9,0.1,5,600,47,3.0,36.42448474201949,-0.7832147013748176,0.0,550.8,49.76372950307,0.09877635217280709,0.0,554.0,1.1408820795845238
7 : AV-WZ,0,0.01,0.9,0.1,5,800,47,2.4,36.22726185749152,0.269029169704476,0.0,732.4,49.46395705690997,0.22233280686287404,0.0,735.0,2.10657515731675
7 : AV-WZ,0,0.01,0.9,0.1,5,1000,47,3.0,36.44919475848924,0.3439238920073825,0.0,915.0,49.05485912277443,0.4221900638021996,0.0,917.6,4.017389301470656
7 : AV-WZ,0,0.01,0.9,0.1,5,1200,47,3.0,35.67828473114359,-1.9307777741867098,0.0,1107.0,47.945388960993576,0.6901142770681599,0.0,1109.6,10.322450143784913
7 : AV-WZ,0,0.01,0.9,0.1,5,1500,47,38.6,33.950297350018175,-2.203018217168843,1.0466384378799818,1294.6,41.58188041840972,1.648766054532596,12.784016826251015,1333.0,96.40215796260439
7 : AV-WZ,0,0.01,0.9,0.1,5,1800,47,52.8,34.367696739630716,-1.4689407916331974,34.48893677002964,1308.4,40.29445609796511,1.6757745140381524,82.43003329882193,1362.0,235.7587268950255
7 : AV-WZ,0,0.01,0.9,0.1,5,2000,47,47.4,33.30875155302518,-2.471848048638396,42.706613789147085,1313.4,39.73696485574028,1.6933660439367586,92.44601600296951,1360.0,257.0082466050166
7 : AV-WZ,0,0.01,0.9,0.1,6,600,47,2.6,28.2983853907823,-1.8143138370445757,0.0,551.2,49.81970193650739,0.08318830676176321,0.0,554.0,1.160760613284484
7 : AV-WZ,0,0.01,0.9,0.1,6,800,47,1.8,35.39209038207479,-1.1769280509517674,0.0,733.0,49.54617466709944,0.20443311108053122,0.0,735.0,2.2315973287821604
7 : AV-WZ,0,0.01,0.9,0.1,6,1000,47,2.0,36.34314711171261,0.7656216846323585,0.0,915.4,49.10552274301733,0.3889273594043524,0.0,917.0,4.150247176543566
7 : AV-WZ,0,0.01,0.9,0.1,6,1200,47,2.0,38.913954937680884,0.15759091645604634,0.0,1105.8,48.12024228705265,0.6987781514295709,0.0068270944741533005,1107.2,10.74450593178568
7 : AV-WZ,0,0.01,0.9,0.1,6,1500,47,28.0,33.65511568621032,-2.4740734461712472,1.3825714285714281,1298.2,43.317703659068364,1.3032738803147328,13.392124875671177,1325.8,99.11754464543735
7 : AV-WZ,0,0.01,0.9,0.1,6,1800,47,40.2,34.58018761708507,-1.603043914748317,19.237699700691422,1306.0,41.52774876293757,1.604652827729188,67.7824414731515,1346.6,217.75995789051504
7 : AV-WZ,0,0.01,0.9,0.1,6,2000,47,39.8,33.436810902636836,-2.434311855810125,21.613323490210472,1302.6,41.293237589007546,1.6365803801491352,78.17793320310928,1341.8,235.79145589855995
7 : AV-WZ,0,0.01,0.9,0.1,7,600,47,2.8,34.04792504702338,-1.9681417599353217,0.0,551.0,49.833857104152564,0.06294143349814932,0.0,554.0,1.1840751118268324
7 : AV-WZ,0,0.01,0.9,0.1,7,800,47,2.0,35.99871304292462,0.437074262035195,0.0,732.8,49.66231335768174,0.1522310292261303,0.0,735.0,2.2482491963815625
7 : AV-WZ,0,0.01,0.9,0.1,7,1000,47,2.2,37.97033991695589,1.8415940607204409,0.0,915.4,49.17914072720291,0.3558391973411169,0.0,917.2,4.244524458531658
